run-id,use_vernalisation_fix,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,rcp
852013,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,rcp26
852014,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,rcp26
260115,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260116,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260215,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260216,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260315,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260316,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450115,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450116,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450215,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,r1i1p1,v2,1970-01-01,2099-11-30,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450216,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,r1i1p1,v2,1970-01-01,2099-11-30,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450315,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450316,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450415,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450416,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850115,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850116,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850215,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp85,r1i1p1,v2,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850216,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp85,r1i1p1,v2,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850315,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850316,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850415,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850416,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850515,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850516,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850615,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,GERICS-REMO2015,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850616,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,GERICS-REMO2015,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260415,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260416,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450515,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450516,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850715,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850716,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850815,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850816,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260515,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260516,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450615,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450616,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850915,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
850916,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450715,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450716,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851015,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851016,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851115,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851116,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450815,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450816,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851215,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851216,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851315,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851316,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260615,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260616,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450915,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
450916,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851415,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851416,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851515,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851516,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851615,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851616,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260715,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260716,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260815,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260816,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
451015,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
451016,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
451115,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
451116,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851715,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851716,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851815,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851816,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260915,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
260916,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
451215,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp45,r1i1p1,v1a,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
451216,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp45,r1i1p1,v1a,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851915,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp85,r1i1p1,v1a,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
851916,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp85,r1i1p1,v1a,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
261015,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
261016,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
852015,true,WW,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
852016,true,SM,sim.json,crop.json,site.json,true,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,false,false,true,true,true,false,false,false,true,true,false,false,false,,,
